Game_Name,Timestamp,Unit,Name,Value
LotoJoker,2020-10-28 00:13:04.62,Line-3,J,4
LotoJoker,2020-10-28 00:13:04.62,Line-4,N-1,9
LotoJoker,2020-10-28 00:13:04.62,Line-4,N-2,10
LotoJoker,2020-10-28 00:13:04.62,Line-4,N-3,11
LotoJoker,2020-10-28 00:13:04.62,Line-4,N-4,37
LotoJoker,2020-10-28 00:13:04.62,Line-4,N-5,44
LotoJoker,2020-10-28 00:13:04.62,Line-4,J,15
LotoJoker,2020-10-28 00:13:04.62,Line-5,N-1,16
LotoJoker,2020-10-28 00:13:04.62,Line-5,N-2,23
LotoJoker,2020-10-28 00:13:04.62,Line-5,N-3,25
LotoJoker,2020-10-28 00:13:04.62,Line-5,N-4,28
LotoJoker,2020-10-28 00:13:04.62,Line-5,N-5,32
LotoJoker,2020-10-28 00:13:04.62,Line-5,J,12
LotoJoker,2020-10-28 00:13:04.62,Line-6,N-1,1
LotoJoker,2020-10-28 00:13:04.62,Line-6,N-2,27
LotoJoker,2020-10-28 00:13:04.62,Line-6,N-3,39
LotoJoker,2020-10-28 00:13:04.62,Line-6,N-4,42
LotoJoker,2020-10-28 00:13:04.62,Line-6,N-5,43
LotoJoker,2020-10-28 00:13:04.62,Line-6,J,3
LotoJoker,2020-10-28 00:13:04.62,Line-7,N-1,3
LotoJoker,2020-10-28 00:13:04.62,Line-7,N-2,5
LotoJoker,2020-10-28 00:13:04.62,Line-7,N-3,22
LotoJoker,2020-10-28 00:13:04.62,Line-7,N-4,24
LotoJoker,2020-10-28 00:13:04.62,Line-7,N-5,29
LotoJoker,2020-10-28 00:13:04.62,Line-7,J,13
LotoJoker,2020-10-28 00:13:04.62,Line-8,N-1,7
LotoJoker,2020-10-28 00:13:04.62,Line-8,N-2,14
LotoJoker,2020-10-28 00:13:04.62,Line-8,N-3,20
LotoJoker,2020-10-28 00:13:04.62,Line-8,N-4,35
LotoJoker,2020-10-28 00:13:04.62,Line-8,N-5,40
LotoJoker,2020-10-28 00:13:04.62,Line-8,J,1
LotoJoker,2020-10-28 00:13:04.62,Line-9,N-1,8
LotoJoker,2020-10-28 00:13:04.62,Line-9,N-2,12
LotoJoker,2020-10-28 00:13:04.62,Line-9,N-3,15
LotoJoker,2020-10-28 00:13:04.62,Line-9,N-4,21
LotoJoker,2020-10-28 00:13:04.62,Line-9,N-5,33
LotoJoker,2020-10-28 00:13:04.62,Line-9,J,14
Loto649,2020-10-28 00:15:00.04,Line-1,N-1,2
Loto649,2020-10-28 00:15:00.04,Line-1,N-2,15
Loto649,2020-10-28 00:15:00.04,Line-1,N-3,18
Loto649,2020-10-28 00:15:00.04,Line-1,N-4,32
Loto649,2020-10-28 00:15:00.04,Line-1,N-5,36
Loto649,2020-10-28 00:15:00.04,Line-1,N-6,42
Loto649,2020-10-28 00:15:00.04,Line-2,N-1,10
Loto649,2020-10-28 00:15:00.04,Line-2,N-2,12
Loto649,2020-10-28 00:15:00.04,Line-2,N-3,25
Loto649,2020-10-28 00:15:00.04,Line-2,N-4,45
Loto649,2020-10-28 00:15:00.04,Line-2,N-5,46
Loto649,2020-10-28 00:15:00.04,Line-2,N-6,49
Loto649,2020-10-28 00:15:00.04,Line-3,N-1,21
Loto649,2020-10-28 00:15:00.04,Line-3,N-2,23
Loto649,2020-10-28 00:15:00.04,Line-3,N-3,27
Loto649,2020-10-28 00:15:00.04,Line-3,N-4,31
Loto649,2020-10-28 00:15:00.04,Line-3,N-5,37
Loto649,2020-10-28 00:15:00.04,Line-3,N-6,39
Loto649,2020-10-28 00:15:00.04,Line-4,N-1,4
Loto649,2020-10-28 00:15:00.04,Line-4,N-2,6
Loto649,2020-10-28 00:15:00.04,Line-4,N-3,7
Loto649,2020-10-28 00:15:00.04,Line-4,N-4,20
Loto649,2020-10-28 00:15:00.04,Line-4,N-5,34
Loto649,2020-10-28 00:15:00.04,Line-4,N-6,38
Loto649,2020-10-28 00:15:00.04,Line-5,N-1,3
Loto649,2020-10-28 00:15:00.04,Line-5,N-2,9
Loto649,2020-10-28 00:15:00.04,Line-5,N-3,11
Loto649,2020-10-28 00:15:00.04,Line-5,N-4,29
Loto649,2020-10-28 00:15:00.04,Line-5,N-5,33
Loto649,2020-10-28 00:15:00.04,Line-5,N-6,35
Loto649,2020-10-28 00:15:00.04,Line-6,N-1,16
Loto649,2020-10-28 00:15:00.04,Line-6,N-2,17
Loto649,2020-10-28 00:15:00.04,Line-6,N-3,22
Loto649,2020-10-28 00:15:00.04,Line-6,N-4,44
Loto649,2020-10-28 00:15:00.04,Line-6,N-5,47
Loto649,2020-10-28 00:15:00.04,Line-6,N-6,48
Loto649,2020-10-28 00:15:00.04,Line-7,N-1,13
Loto649,2020-10-28 00:15:00.04,Line-7,N-2,14
Loto649,2020-10-28 00:15:00.04,Line-7,N-3,19
Loto649,2020-10-28 00:15:00.04,Line-7,N-4,26
Loto649,2020-10-28 00:15:00.04,Line-7,N-5,30
Loto649,2020-10-28 00:15:00.04,Line-7,N-6,41
Loto649,2020-10-28 00:15:00.04,Line-8,N-1,1
Loto649,2020-10-28 00:15:00.04,Line-8,N-2,8
Loto649,2020-10-28 00:15:00.04,Line-8,N-3,24
Loto649,2020-10-28 00:15:00.04,Line-8,N-4,28
Loto649,2020-10-28 00:15:00.04,Line-8,N-5,40
Loto649,2020-10-28 00:15:00.04,Line-8,N-6,43
LotoJoker,2020-10-28 00:15:00.14,Line-1,N-1,1
LotoJoker,2020-10-28 00:15:00.14,Line-1,N-2,34
LotoJoker,2020-10-28 00:15:00.14,Line-1,N-3,35
LotoJoker,2020-10-28 00:15:00.14,Line-1,N-4,36
LotoJoker,2020-10-28 00:15:00.14,Line-1,N-5,40
LotoJoker,2020-10-28 00:15:00.14,Line-1,J,7
LotoJoker,2020-10-28 00:15:00.14,Line-2,N-1,4
LotoJoker,2020-10-28 00:15:00.14,Line-2,N-2,17
LotoJoker,2020-10-28 00:15:00.14,Line-2,N-3,28
LotoJoker,2020-10-28 00:15:00.14,Line-2,N-4,33
LotoJoker,2020-10-28 00:15:00.14,Line-2,N-5,43
LotoJoker,2020-10-28 00:15:00.14,Line-2,J,16
LotoJoker,2020-10-28 00:15:00.14,Line-3,N-1,9
LotoJoker,2020-10-28 00:15:00.14,Line-3,N-2,10
LotoJoker,2020-10-28 00:15:00.14,Line-3,N-3,18
LotoJoker,2020-10-28 00:15:00.14,Line-3,N-4,25
LotoJoker,2020-10-28 00:15:00.14,Line-3,N-5,30
LotoJoker,2020-10-28 00:15:00.14,Line-3,J,2
LotoJoker,2020-10-28 00:15:00.14,Line-4,N-1,2
LotoJoker,2020-10-28 00:15:00.14,Line-4,N-2,15
LotoJoker,2020-10-28 00:15:00.14,Line-4,N-3,31
LotoJoker,2020-10-28 00:15:00.14,Line-4,N-4,32
LotoJoker,2020-10-28 00:15:00.14,Line-4,N-5,41
LotoJoker,2020-10-28 00:15:00.14,Line-4,J,10
LotoJoker,2020-10-28 00:15:00.14,Line-5,N-1,3
LotoJoker,2020-10-28 00:15:00.14,Line-5,N-2,6
LotoJoker,2020-10-28 00:15:00.14,Line-5,N-3,12
LotoJoker,2020-10-28 00:15:00.14,Line-5,N-4,14
LotoJoker,2020-10-28 00:15:00.14,Line-5,N-5,37
LotoJoker,2020-10-28 00:15:00.14,Line-5,J,1
LotoJoker,2020-10-28 00:15:00.14,Line-6,N-1,19
LotoJoker,2020-10-28 00:15:00.14,Line-6,N-2,22
LotoJoker,2020-10-28 00:15:00.14,Line-6,N-3,24
LotoJoker,2020-10-28 00:15:00.14,Line-6,N-4,27
LotoJoker,2020-10-28 00:15:00.14,Line-6,N-5,42
LotoJoker,2020-10-28 00:15:00.14,Line-6,J,20
LotoJoker,2020-10-28 00:15:00.14,Line-7,N-1,8
LotoJoker,2020-10-28 00:15:00.14,Line-7,N-2,11
LotoJoker,2020-10-28 00:15:00.14,Line-7,N-3,16
LotoJoker,2020-10-28 00:15:00.14,Line-7,N-4,44
LotoJoker,2020-10-28 00:15:00.14,Line-7,N-5,45
LotoJoker,2020-10-28 00:15:00.14,Line-7,J,18
LotoJoker,2020-10-28 00:15:00.14,Line-8,N-1,5
LotoJoker,2020-10-28 00:15:00.14,Line-8,N-2,13
LotoJoker,2020-10-28 00:15:00.14,Line-8,N-3,23
LotoJoker,2020-10-28 00:15:00.14,Line-8,N-4,26
LotoJoker,2020-10-28 00:15:00.14,Line-8,N-5,39
LotoJoker,2020-10-28 00:15:00.14,Line-8,J,19
LotoJoker,2020-10-28 00:15:00.14,Line-9,N-1,7
LotoJoker,2020-10-28 00:15:00.14,Line-9,N-2,20
LotoJoker,2020-10-28 00:15:00.14,Line-9,N-3,21
LotoJoker,2020-10-28 00:15:00.14,Line-9,N-4,29
LotoJoker,2020-10-28 00:15:00.14,Line-9,N-5,38
LotoJoker,2020-10-28 00:15:00.14,Line-9,J,13
Loto649,2020-10-28 00:15:15.02,Line-1,N-1,18
Loto649,2020-10-28 00:15:15.02,Line-1,N-2,22
Loto649,2020-10-28 00:15:15.02,Line-1,N-3,23
Loto649,2020-10-28 00:15:15.02,Line-1,N-4,31
Loto649,2020-10-28 00:15:15.02,Line-1,N-5,38
Loto649,2020-10-28 00:15:15.02,Line-1,N-6,42
Loto649,2020-10-28 00:15:15.02,Line-2,N-1,5
Loto649,2020-10-28 00:15:15.02,Line-2,N-2,9
Loto649,2020-10-28 00:15:15.02,Line-2,N-3,24
Loto649,2020-10-28 00:15:15.02,Line-2,N-4,28
Loto649,2020-10-28 00:15:15.02,Line-2,N-5,32
Loto649,2020-10-28 00:15:15.02,Line-2,N-6,43
Loto649,2020-10-28 00:15:15.02,Line-3,N-1,1
Loto649,2020-10-28 00:15:15.02,Line-3,N-2,4
Loto649,2020-10-28 00:15:15.02,Line-3,N-3,6
Loto649,2020-10-28 00:15:15.02,Line-3,N-4,10
Loto649,2020-10-28 00:15:15.02,Line-3,N-5,16
Loto649,2020-10-28 00:15:15.02,Line-3,N-6,20
Loto649,2020-10-28 00:15:15.02,Line-4,N-1,8
Loto649,2020-10-28 00:15:15.02,Line-4,N-2,19
Loto649,2020-10-28 00:15:15.02,Line-4,N-3,21
Loto649,2020-10-28 00:15:15.02,Line-4,N-4,35
Loto649,2020-10-28 00:15:15.02,Line-4,N-5,40
Loto649,2020-10-28 00:15:15.02,Line-4,N-6,44
Loto649,2020-10-28 00:15:15.02,Line-5,N-1,11
Loto649,2020-10-28 00:15:15.02,Line-5,N-2,25
Loto649,2020-10-28 00:15:15.02,Line-5,N-3,27
Loto649,2020-10-28 00:15:15.02,Line-5,N-4,34
Loto649,2020-10-28 00:15:15.02,Line-5,N-5,36
Loto649,2020-10-28 00:15:15.02,Line-5,N-6,48
Loto649,2020-10-28 00:15:15.02,Line-6,N-1,2
Loto649,2020-10-28 00:15:15.02,Line-6,N-2,7
Loto649,2020-10-28 00:15:15.02,Line-6,N-3,30
Loto649,2020-10-28 00:15:15.02,Line-6,N-4,33
Loto649,2020-10-28 00:15:15.02,Line-6,N-5,37
Loto649,2020-10-28 00:15:15.02,Line-6,N-6,41
Loto649,2020-10-28 00:15:15.02,Line-7,N-1,12
Loto649,2020-10-28 00:15:15.02,Line-7,N-2,13
Loto649,2020-10-28 00:15:15.02,Line-7,N-3,15
Loto649,2020-10-28 00:15:15.02,Line-7,N-4,26
Loto649,2020-10-28 00:15:15.02,Line-7,N-5,47
Loto649,2020-10-28 00:15:15.02,Line-7,N-6,49
Loto649,2020-10-28 00:15:15.02,Line-8,N-1,3
Loto649,2020-10-28 00:15:15.02,Line-8,N-2,14
Loto649,2020-10-28 00:15:15.02,Line-8,N-3,17
Loto649,2020-10-28 00:15:15.02,Line-8,N-4,29
Loto649,2020-10-28 00:15:15.02,Line-8,N-5,39
Loto649,2020-10-28 00:15:15.02,Line-8,N-6,46
LotoJoker,2020-10-28 00:15:15.12,Line-1,N-1,5
LotoJoker,2020-10-28 00:15:15.12,Line-1,N-2,23
LotoJoker,2020-10-28 00:15:15.12,Line-1,N-3,26
LotoJoker,2020-10-28 00:15:15.12,Line-1,N-4,29
LotoJoker,2020-10-28 00:15:15.12,Line-1,N-5,45
LotoJoker,2020-10-28 00:15:15.12,Line-1,J,19
LotoJoker,2020-10-28 00:15:15.12,Line-2,N-1,12
LotoJoker,2020-10-28 00:15:15.12,Line-2,N-2,16
LotoJoker,2020-10-28 00:15:15.12,Line-2,N-3,17
LotoJoker,2020-10-28 00:15:15.12,Line-2,N-4,31
LotoJoker,2020-10-28 00:15:15.12,Line-2,N-5,40
LotoJoker,2020-10-28 00:15:15.12,Line-2,J,9
LotoJoker,2020-10-28 00:15:15.12,Line-3,N-1,1
LotoJoker,2020-10-28 00:15:15.12,Line-3,N-2,13
LotoJoker,2020-10-28 00:15:15.12,Line-3,N-3,20
LotoJoker,2020-10-28 00:15:15.12,Line-3,N-4,33
LotoJoker,2020-10-28 00:15:15.12,Line-3,N-5,41
LotoJoker,2020-10-28 00:15:15.12,Line-3,J,2
LotoJoker,2020-10-28 00:15:15.12,Line-4,N-1,3
LotoJoker,2020-10-28 00:15:15.12,Line-4,N-2,8
LotoJoker,2020-10-28 00:15:15.12,Line-4,N-3,35
LotoJoker,2020-10-28 00:15:15.12,Line-4,N-4,43
LotoJoker,2020-10-28 00:15:15.12,Line-4,N-5,44
LotoJoker,2020-10-28 00:15:15.12,Line-4,J,18
LotoJoker,2020-10-28 00:15:15.12,Line-5,N-1,9
LotoJoker,2020-10-28 00:15:15.12,Line-5,N-2,15
LotoJoker,2020-10-28 00:15:15.12,Line-5,N-3,19
LotoJoker,2020-10-28 00:15:15.12,Line-5,N-4,22
LotoJoker,2020-10-28 00:15:15.12,Line-5,N-5,25
LotoJoker,2020-10-28 00:15:15.12,Line-5,J,17
LotoJoker,2020-10-28 00:15:15.12,Line-6,N-1,2
LotoJoker,2020-10-28 00:15:15.12,Line-6,N-2,4
LotoJoker,2020-10-28 00:15:15.12,Line-6,N-3,11
LotoJoker,2020-10-28 00:15:15.12,Line-6,N-4,21
LotoJoker,2020-10-28 00:15:15.12,Line-6,N-5,30
LotoJoker,2020-10-28 00:15:15.12,Line-6,J,6
LotoJoker,2020-10-28 00:15:15.12,Line-7,N-1,7
LotoJoker,2020-10-28 00:15:15.12,Line-7,N-2,10
LotoJoker,2020-10-28 00:15:15.12,Line-7,N-3,24
LotoJoker,2020-10-28 00:15:15.12,Line-7,N-4,37
LotoJoker,2020-10-28 00:15:15.12,Line-7,N-5,38
LotoJoker,2020-10-28 00:15:15.12,Line-7,J,13
LotoJoker,2020-10-28 00:15:15.12,Line-8,N-1,6
LotoJoker,2020-10-28 00:15:15.12,Line-8,N-2,14
LotoJoker,2020-10-28 00:15:15.12,Line-8,N-3,28
LotoJoker,2020-10-28 00:15:15.12,Line-8,N-4,36
LotoJoker,2020-10-28 00:15:15.12,Line-8,N-5,42
LotoJoker,2020-10-28 00:15:15.12,Line-8,J,8
LotoJoker,2020-10-28 00:15:15.12,Line-9,N-1,18
LotoJoker,2020-10-28 00:15:15.12,Line-9,N-2,27
LotoJoker,2020-10-28 00:15:15.12,Line-9,N-3,32
LotoJoker,2020-10-28 00:15:15.12,Line-9,N-4,34
LotoJoker,2020-10-28 00:15:15.12,Line-9,N-5,39
LotoJoker,2020-10-28 00:15:15.12,Line-9,J,14
Loto649,2020-11-02 23:12:09.82,Line-1,N-1,1
Loto649,2020-11-02 23:12:09.82,Line-1,N-2,4
Loto649,2020-11-02 23:12:09.82,Line-1,N-3,9
Loto649,2020-11-02 23:12:09.82,Line-1,N-4,10
Loto649,2020-11-02 23:12:09.82,Line-1,N-5,16
Loto649,2020-11-02 23:12:09.82,Line-1,N-6,48
Loto649,2020-11-02 23:12:09.82,Line-2,N-1,13
Loto649,2020-11-02 23:12:09.82,Line-2,N-2,19
Loto649,2020-11-02 23:12:09.82,Line-2,N-3,20
Loto649,2020-11-02 23:12:09.82,Line-2,N-4,27
Loto649,2020-11-02 23:12:09.82,Line-2,N-5,33
Loto649,2020-11-02 23:12:09.82,Line-2,N-6,44
Loto649,2020-11-02 23:12:09.82,Line-3,N-1,23
Loto649,2020-11-02 23:12:09.82,Line-3,N-2,34
Loto649,2020-11-02 23:12:09.82,Line-3,N-3,40
Loto649,2020-11-02 23:12:09.82,Line-3,N-4,41
Loto649,2020-11-02 23:12:09.82,Line-3,N-5,43
Loto649,2020-11-02 23:12:09.82,Line-3,N-6,49
Loto649,2020-11-02 23:12:09.82,Line-4,N-1,6
Loto649,2020-11-02 23:12:09.82,Line-4,N-2,14
Loto649,2020-11-02 23:12:09.82,Line-4,N-3,15
Loto649,2020-11-02 23:12:09.82,Line-4,N-4,22
Loto649,2020-11-02 23:12:09.82,Line-4,N-5,36
Loto649,2020-11-02 23:12:09.82,Line-4,N-6,45
Loto649,2020-11-02 23:12:09.82,Line-5,N-1,3
Loto649,2020-11-02 23:12:09.82,Line-5,N-2,18
Loto649,2020-11-02 23:12:09.82,Line-5,N-3,28
Loto649,2020-11-02 23:12:09.82,Line-5,N-4,29
Loto649,2020-11-02 23:12:09.82,Line-5,N-5,32
Loto649,2020-11-02 23:12:09.82,Line-5,N-6,37
Loto649,2020-11-02 23:12:09.82,Line-6,N-1,12
Loto649,2020-11-02 23:12:09.82,Line-6,N-2,24
Loto649,2020-11-02 23:12:09.82,Line-6,N-3,25
Loto649,2020-11-02 23:12:09.82,Line-6,N-4,26
Loto649,2020-11-02 23:12:09.82,Line-6,N-5,31
Loto649,2020-11-02 23:12:09.82,Line-6,N-6,47
Loto649,2020-11-02 23:12:09.82,Line-7,N-1,5
Loto649,2020-11-02 23:12:09.82,Line-7,N-2,8
Loto649,2020-11-02 23:12:09.82,Line-7,N-3,11
Loto649,2020-11-02 23:12:09.82,Line-7,N-4,21
Loto649,2020-11-02 23:12:09.82,Line-7,N-5,42
Loto649,2020-11-02 23:12:09.82,Line-7,N-6,46
Loto649,2020-11-02 23:12:09.82,Line-8,N-1,7
Loto649,2020-11-02 23:12:09.82,Line-8,N-2,17
Loto649,2020-11-02 23:12:09.82,Line-8,N-3,30
Loto649,2020-11-02 23:12:09.82,Line-8,N-4,35
Loto649,2020-11-02 23:12:09.82,Line-8,N-5,38
Loto649,2020-11-02 23:12:09.82,Line-8,N-6,39
LotoJoker,2020-11-02 23:12:09.92,Line-1,N-1,15
LotoJoker,2020-11-02 23:12:09.92,Line-1,N-2,17
LotoJoker,2020-11-02 23:12:09.92,Line-1,N-3,21
LotoJoker,2020-11-02 23:12:09.92,Line-1,N-4,26
LotoJoker,2020-11-02 23:12:09.92,Line-1,N-5,35
LotoJoker,2020-11-02 23:12:09.92,Line-1,J,18
LotoJoker,2020-11-02 23:12:09.92,Line-2,N-1,11
LotoJoker,2020-11-02 23:12:09.92,Line-2,N-2,19
LotoJoker,2020-11-02 23:12:09.92,Line-2,N-3,20
LotoJoker,2020-11-02 23:12:09.92,Line-2,N-4,32
LotoJoker,2020-11-02 23:12:09.92,Line-2,N-5,44
LotoJoker,2020-11-02 23:12:09.92,Line-2,J,17
LotoJoker,2020-11-02 23:12:09.92,Line-3,N-1,3
LotoJoker,2020-11-02 23:12:09.92,Line-3,N-2,16
LotoJoker,2020-11-02 23:12:09.92,Line-3,N-3,22
LotoJoker,2020-11-02 23:12:09.92,Line-3,N-4,23
LotoJoker,2020-11-02 23:12:09.92,Line-3,N-5,28
LotoJoker,2020-11-02 23:12:09.92,Line-3,J,2
LotoJoker,2020-11-02 23:12:09.92,Line-4,N-1,6
LotoJoker,2020-11-02 23:12:09.92,Line-4,N-2,8
LotoJoker,2020-11-02 23:12:09.92,Line-4,N-3,14
LotoJoker,2020-11-02 23:12:09.92,Line-4,N-4,31
LotoJoker,2020-11-02 23:12:09.92,Line-4,N-5,45
LotoJoker,2020-11-02 23:12:09.92,Line-4,J,15
LotoJoker,2020-11-02 23:12:09.92,Line-5,N-1,13
LotoJoker,2020-11-02 23:12:09.92,Line-5,N-2,27
LotoJoker,2020-11-02 23:12:09.92,Line-5,N-3,30
LotoJoker,2020-11-02 23:12:09.92,Line-5,N-4,38
LotoJoker,2020-11-02 23:12:09.92,Line-5,N-5,40
LotoJoker,2020-11-02 23:12:09.92,Line-5,J,19
LotoJoker,2020-11-02 23:12:09.92,Line-6,N-1,5
LotoJoker,2020-11-02 23:12:09.92,Line-6,N-2,12
LotoJoker,2020-11-02 23:12:09.92,Line-6,N-3,37
LotoJoker,2020-11-02 23:12:09.92,Line-6,N-4,39
LotoJoker,2020-11-02 23:12:09.92,Line-6,N-5,43
LotoJoker,2020-11-02 23:12:09.92,Line-6,J,20
LotoJoker,2020-11-02 23:12:09.92,Line-7,N-1,7
LotoJoker,2020-11-02 23:12:09.92,Line-7,N-2,10
LotoJoker,2020-11-02 23:12:09.92,Line-7,N-3,33
LotoJoker,2020-11-02 23:12:09.92,Line-7,N-4,34
LotoJoker,2020-11-02 23:12:09.92,Line-7,N-5,42
LotoJoker,2020-11-02 23:12:09.92,Line-7,J,1
LotoJoker,2020-11-02 23:12:09.92,Line-8,N-1,1
LotoJoker,2020-11-02 23:12:09.92,Line-8,N-2,9
LotoJoker,2020-11-02 23:12:09.92,Line-8,N-3,24
LotoJoker,2020-11-02 23:12:09.92,Line-8,N-4,36
LotoJoker,2020-11-02 23:12:09.92,Line-8,N-5,41
LotoJoker,2020-11-02 23:12:09.92,Line-8,J,5
LotoJoker,2020-11-02 23:12:09.92,Line-9,N-1,2
LotoJoker,2020-11-02 23:12:09.92,Line-9,N-2,4
LotoJoker,2020-11-02 23:12:09.92,Line-9,N-3,18
LotoJoker,2020-11-02 23:12:09.92,Line-9,N-4,25
LotoJoker,2020-11-02 23:12:09.92,Line-9,N-5,29
LotoJoker,2020-11-02 23:12:09.92,Line-9,J,4
Loto649,2020-11-02 23:13:22.39,Line-1,N-1,6
Loto649,2020-11-02 23:13:22.39,Line-1,N-2,9
Loto649,2020-11-02 23:13:22.39,Line-1,N-3,11
Loto649,2020-11-02 23:13:22.39,Line-1,N-4,20
Loto649,2020-11-02 23:13:22.39,Line-1,N-5,23
Loto649,2020-11-02 23:13:22.39,Line-1,N-6,27
Loto649,2020-11-02 23:13:22.39,Line-2,N-1,1
Loto649,2020-11-02 23:13:22.39,Line-2,N-2,28
Loto649,2020-11-02 23:13:22.39,Line-2,N-3,35
Loto649,2020-11-02 23:13:22.39,Line-2,N-4,40
Loto649,2020-11-02 23:13:22.39,Line-2,N-5,43
Loto649,2020-11-02 23:13:22.39,Line-2,N-6,44
Loto649,2020-11-02 23:13:22.39,Line-3,N-1,2
Loto649,2020-11-02 23:13:22.39,Line-3,N-2,7
Loto649,2020-11-02 23:13:22.39,Line-3,N-3,8
Loto649,2020-11-02 23:13:22.39,Line-3,N-4,26
Loto649,2020-11-02 23:13:22.39,Line-3,N-5,47
Loto649,2020-11-02 23:13:22.39,Line-3,N-6,48
Loto649,2020-11-02 23:13:22.39,Line-4,N-1,4
Loto649,2020-11-02 23:13:22.39,Line-4,N-2,13
Loto649,2020-11-02 23:13:22.39,Line-4,N-3,17
Loto649,2020-11-02 23:13:22.39,Line-4,N-4,18
Loto649,2020-11-02 23:13:22.39,Line-4,N-5,36
Loto649,2020-11-02 23:13:22.39,Line-4,N-6,37
Loto649,2020-11-02 23:13:22.39,Line-5,N-1,12
Loto649,2020-11-02 23:13:22.39,Line-5,N-2,16
Loto649,2020-11-02 23:13:22.39,Line-5,N-3,21
Loto649,2020-11-02 23:13:22.39,Line-5,N-4,25
Loto649,2020-11-02 23:13:22.39,Line-5,N-5,32
Loto649,2020-11-02 23:13:22.39,Line-5,N-6,39
Loto649,2020-11-02 23:13:22.39,Line-6,N-1,15
Loto649,2020-11-02 23:13:22.39,Line-6,N-2,22
Loto649,2020-11-02 23:13:22.39,Line-6,N-3,24
Loto649,2020-11-02 23:13:22.39,Line-6,N-4,33
Loto649,2020-11-02 23:13:22.39,Line-6,N-5,34
Loto649,2020-11-02 23:13:22.39,Line-6,N-6,41
Loto649,2020-11-02 23:13:22.39,Line-7,N-1,3
Loto649,2020-11-02 23:13:22.39,Line-7,N-2,10
Loto649,2020-11-02 23:13:22.39,Line-7,N-3,19
Loto649,2020-11-02 23:13:22.39,Line-7,N-4,30
Loto649,2020-11-02 23:13:22.39,Line-7,N-5,46
Loto649,2020-11-02 23:13:22.39,Line-7,N-6,49
Loto649,2020-11-02 23:13:22.39,Line-8,N-1,5
Loto649,2020-11-02 23:13:22.39,Line-8,N-2,29
Loto649,2020-11-02 23:13:22.39,Line-8,N-3,31
Loto649,2020-11-02 23:13:22.39,Line-8,N-4,38
Loto649,2020-11-02 23:13:22.39,Line-8,N-5,42
Loto649,2020-11-02 23:13:22.39,Line-8,N-6,45
LotoJoker,2020-11-02 23:13:22.49,Line-1,N-1,9
LotoJoker,2020-11-02 23:13:22.49,Line-1,N-2,12
LotoJoker,2020-11-02 23:13:22.49,Line-1,N-3,20
LotoJoker,2020-11-02 23:13:22.49,Line-1,N-4,26
LotoJoker,2020-11-02 23:13:22.49,Line-1,N-5,45
LotoJoker,2020-11-02 23:13:22.49,Line-1,J,16
LotoJoker,2020-11-02 23:13:22.49,Line-2,N-1,17
LotoJoker,2020-11-02 23:13:22.49,Line-2,N-2,22
LotoJoker,2020-11-02 23:13:22.49,Line-2,N-3,23
LotoJoker,2020-11-02 23:13:22.49,Line-2,N-4,31
LotoJoker,2020-11-02 23:13:22.49,Line-2,N-5,35
LotoJoker,2020-11-02 23:13:22.49,Line-2,J,9
LotoJoker,2020-11-02 23:13:22.49,Line-3,N-1,1
LotoJoker,2020-11-02 23:13:22.49,Line-3,N-2,4
LotoJoker,2020-11-02 23:13:22.49,Line-3,N-3,5
LotoJoker,2020-11-02 23:13:22.49,Line-3,N-4,6
LotoJoker,2020-11-02 23:13:22.49,Line-3,N-5,33
LotoJoker,2020-11-02 23:13:22.49,Line-3,J,12
LotoJoker,2020-11-02 23:13:22.49,Line-4,N-1,2
LotoJoker,2020-11-02 23:13:22.49,Line-4,N-2,11
LotoJoker,2020-11-02 23:13:22.49,Line-4,N-3,15
LotoJoker,2020-11-02 23:13:22.49,Line-4,N-4,28
LotoJoker,2020-11-02 23:13:22.49,Line-4,N-5,41
LotoJoker,2020-11-02 23:13:22.49,Line-4,J,15
LotoJoker,2020-11-02 23:13:22.49,Line-5,N-1,10
LotoJoker,2020-11-02 23:13:22.49,Line-5,N-2,18
LotoJoker,2020-11-02 23:13:22.49,Line-5,N-3,24
LotoJoker,2020-11-02 23:13:22.49,Line-5,N-4,37
LotoJoker,2020-11-02 23:13:22.49,Line-5,N-5,39
LotoJoker,2020-11-02 23:13:22.49,Line-5,J,8
LotoJoker,2020-11-02 23:13:22.49,Line-6,N-1,13
LotoJoker,2020-11-02 23:13:22.49,Line-6,N-2,19
LotoJoker,2020-11-02 23:13:22.49,Line-6,N-3,27
LotoJoker,2020-11-02 23:13:22.49,Line-6,N-4,30
LotoJoker,2020-11-02 23:13:22.49,Line-6,N-5,36
LotoJoker,2020-11-02 23:13:22.49,Line-6,J,20
LotoJoker,2020-11-02 23:13:22.49,Line-7,N-1,3
LotoJoker,2020-11-02 23:13:22.49,Line-7,N-2,8
LotoJoker,2020-11-02 23:13:22.49,Line-7,N-3,25
LotoJoker,2020-11-02 23:13:22.49,Line-7,N-4,29
LotoJoker,2020-11-02 23:13:22.49,Line-7,N-5,34
LotoJoker,2020-11-02 23:13:22.49,Line-7,J,4
LotoJoker,2020-11-02 23:13:22.49,Line-8,N-1,16
LotoJoker,2020-11-02 23:13:22.49,Line-8,N-2,21
LotoJoker,2020-11-02 23:13:22.49,Line-8,N-3,42
LotoJoker,2020-11-02 23:13:22.49,Line-8,N-4,43
